step;time;x1;y1;x2;y2;x3;y3;task1;task2;task3;broken1;broken2;broken3;wscount1;wscount2;wscount3;wscount4;wscount5;queue
79;172;95;27;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2']
80;173;95;26;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2']
81;174;96;26;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2']
82;175;96;25;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2']
83;176;97;25;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2']
84;177;97;24;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2']
85;178;98;24;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2']
86;179;98;23;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2']
87;180;99;23;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2']
88;181;99;22;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2']
